provider_code,provider_name,category,game_symbol,game_name,localized_title,game_image,launch_enable,under_maintenance
4,Booongo,Slot,286,Sunlight Princess Hold and Win,Sunlight Princess Hold and Win,https://bo-prd-v2.meganodes.net/img/games/p4/286.png,True,False
4,Booongo,Slot,285,Goddess of Egypt,Goddess of Egypt,https://bo-prd-v2.meganodes.net/img/games/p4/285.png,True,False
4,Booongo,Slot,283,Rio Gems Hold and Win,Rio Gems Hold and Win,https://bo-prd-v2.meganodes.net/img/games/p4/283.png,True,False
4,Booongo,Slot,566,Treasures of Fire: Scatter Pays,Treasures of Fire: Scatter Pays,https://bo-prd-v2.meganodes.net/img/games/p4/282.png,True,False
4,Booongo,Slot,280,Hit more Gold! Hold and Win,Hit more Gold! Hold and Win,https://bo-prd-v2.meganodes.net/img/games/p4/280.png,True,False
4,Booongo,Slot,576,Royal Coins 2: Hold and Win,Royal Coins 2: Hold and Win,https://bo-prd-v2.meganodes.net/img/games/p4/279.png,True,False
4,Booongo,Slot,278,Sticky Piggy,Sticky Piggy,https://bo-prd-v2.meganodes.net/img/games/p4/278.png,True,False
4,Booongo,Slot,276,Green Chilli Hold and Win,Green Chilli Hold and Win,https://bo-prd-v2.meganodes.net/img/games/p4/276.png,True,False
4,Booongo,Slot,274,Big Heist,Big Heist,https://bo-prd-v2.meganodes.net/img/games/p4/274.png,True,False
4,Booongo,Slot,586,Luxor Gold,Luxor Gold,https://bo-prd-v2.meganodes.net/img/games/p4/273.png,True,False
4,Booongo,Slot,272,Aztec Fire,Aztec Fire,https://bo-prd-v2.meganodes.net/img/games/p4/272.png,True,False
4,Booongo,Slot,270,Lotus Charm,Lotus Charm,https://bo-prd-v2.meganodes.net/img/games/p4/270.png,True,False
4,Booongo,Slot,266,Magic Apple 2,Magic Apple 2,https://bo-prd-v2.meganodes.net/img/games/p4/266.png,True,False
4,Booongo,Slot,587,Lion Gems: Hold and Win,Lion Gems: Hold and Win,https://bo-prd-v2.meganodes.net/img/games/p4/264.png,True,False
4,Booongo,Slot,262,Sun of Egypt 3,Sun of Egypt 3,https://bo-prd-v2.meganodes.net/img/games/p4/262.png,True,False
4,Booongo,Slot,261,Happy Fish,Happy Fish,https://bo-prd-v2.meganodes.net/img/games/p4/261.png,True,False
4,Booongo,Slot,259,Pearl Diver 2: Treasure Chest,Pearl Diver 2: Treasure Chest,https://bo-prd-v2.meganodes.net/img/games/p4/259.png,True,False
4,Booongo,Slot,256,Queen Of The Sun,Queen Of The Sun,https://bo-prd-v2.meganodes.net/img/games/p4/256.png,True,False
4,Booongo,Slot,254,Black Wolf,Black Wolf,https://bo-prd-v2.meganodes.net/img/games/p4/254.png,True,False
4,Booongo,Slot,252,Golden Dancing Lion,Golden Dancing Lion,https://bo-prd-v2.meganodes.net/img/games/p4/252.png,True,False
4,Booongo,Slot,250,Candy Boom,Candy Boom,https://bo-prd-v2.meganodes.net/img/games/p4/250.png,True,False
4,Booongo,Slot,249,Gold Express,Gold Express,https://bo-prd-v2.meganodes.net/img/games/p4/249.png,True,False
4,Booongo,Slot,242,Tiger Jungle,Tiger Jungle,https://bo-prd-v2.meganodes.net/img/games/p4/242.png,True,False
4,Booongo,Slot,237,Wolf Night,Wolf Night,https://bo-prd-v2.meganodes.net/img/games/p4/237.png,True,False
4,Booongo,Slot,236,3 Coins: Egypt,3 Coins: Egypt,https://bo-prd-v2.meganodes.net/img/games/p4/236.png,True,False
4,Booongo,Slot,231,Scarab Boost,Scarab Boost,https://bo-prd-v2.meganodes.net/img/games/p4/231.png,True,False
4,Booongo,Slot,228,Hit the Gold!,Hit the Gold!,https://bo-prd-v2.meganodes.net/img/games/p4/228.png,True,False
4,Booongo,Slot,219,Magic Apple,Magic Apple,https://bo-prd-v2.meganodes.net/img/games/p4/219.png,True,False
4,Booongo,Slot,216,Wolf Saga,Wolf Saga,https://bo-prd-v2.meganodes.net/img/games/p4/216.png,True,False
4,Booongo,Slot,212,3 Coins,3 Coins,https://bo-prd-v2.meganodes.net/img/games/p4/212.png,True,False
4,Booongo,Slot,209,Tiger Stone,Tiger Stone,https://bo-prd-v2.meganodes.net/img/games/p4/209.png,True,False
4,Booongo,Slot,202,Sun of Egypt 2,Sun of Egypt 2,https://bo-prd-v2.meganodes.net/img/games/p4/202.png,True,False
4,Booongo,Slot,201,Scarab Temple,Scarab Temple,https://bo-prd-v2.meganodes.net/img/games/p4/201.png,True,False
4,Booongo,Slot,200,Thunder of Olympus,Thunder of Olympus,https://bo-prd-v2.meganodes.net/img/games/p4/200.png,True,False
4,Booongo,Slot,197,15 Dragon Pearls,15 Dragon Pearls,https://bo-prd-v2.meganodes.net/img/games/p4/197.png,True,False
4,Booongo,Slot,610,Buffalo Power: Hold and Win,Buffalo Power: Hold and Win,https://bo-prd-v2.meganodes.net/img/games/p4/191.png,True,False
4,Booongo,Slot,187,Aztec Sun,Aztec Sun,https://bo-prd-v2.meganodes.net/img/games/p4/187.png,True,False
4,Booongo,Slot,183,Moon Sisters,Moon Sisters,https://bo-prd-v2.meganodes.net/img/games/p4/183.png,True,False
4,Booongo,Slot,569,Solar Temple,Solar Temple,https://bo-prd-v2.meganodes.net/img/games/p4/182.png,True,False
4,Booongo,Slot,181,Great Panda,Great Panda,https://bo-prd-v2.meganodes.net/img/games/p4/181.png,True,False
4,Booongo,Slot,178,Tiger's Gold,Tiger's Gold,https://bo-prd-v2.meganodes.net/img/games/p4/178.png,True,False
4,Booongo,Slot,173,Sun of Egypt,Sun of Egypt,https://bo-prd-v2.meganodes.net/img/games/p4/173.png,True,False
4,Booongo,Slot,168,Scarab Riches,Scarab Riches,https://bo-prd-v2.meganodes.net/img/games/p4/168.png,True,False
4,Booongo,Slot,166,Olympian Gods,Olympian Gods,https://bo-prd-v2.meganodes.net/img/games/p4/166.png,True,False
4,Booongo,Slot,157,Book of Sun Multichance,Book of Sun Multichance,https://bo-prd-v2.meganodes.net/img/games/p4/157.png,True,False
4,Booongo,Slot,151,Dragon Pearls: Hold and Win,Dragon Pearls: Hold and Win,https://bo-prd-v2.meganodes.net/img/games/p4/151.png,True,False
4,Booongo,Slot,530,Space Coins: Hold and Win,Space Coins: Hold and Win,https://bo-prd-v2.meganodes.net/img/games/p4/530.png,True,False
6,Evolution,Live,Japgwbaccarat001,Japanese Golden Wealth Baccarat,Japanese Golden Wealth Baccarat,https://bo-prd-v2.meganodes.net/img/games/p6/baccarat.png,True,False
6,Evolution,Live,JapSpeedBac00005,Japanese Speed Baccarat E,Japanese Speed Baccarat E,https://bo-prd-v2.meganodes.net/img/games/p6/baccarat.png,True,False
6,Evolution,Live,JapSpeedBac00004,Japanese Speed Baccarat D,Japanese Speed Baccarat D,https://bo-prd-v2.meganodes.net/img/games/p6/baccarat.png,True,False
6,Evolution,Live,JapSpeedBac00003,Japanese Speed Baccarat C,Japanese Speed Baccarat C,https://bo-prd-v2.meganodes.net/img/games/p6/baccarat.png,True,False
6,Evolution,Live,JapSpeedBac00002,Japanese Speed Baccarat B,Japanese Speed Baccarat B,https://bo-prd-v2.meganodes.net/img/games/p6/baccarat.png,True,False
6,Evolution,Live,JapSpeedBac00001,Japanese Speed Baccarat A,Japanese Speed Baccarat A,https://bo-prd-v2.meganodes.net/img/games/p6/baccarat.png,True,False
6,Evolution,Live,InBarBacc0000004,Bar Baccarat D,Bar Baccarat D,https://bo-prd-v2.meganodes.net/img/games/p6/baccarat.png,True,False
6,Evolution,Live,InBarBacc0000003,Bar Baccarat C,Bar Baccarat C,https://bo-prd-v2.meganodes.net/img/games/p6/baccarat.png,True,False
6,Evolution,Live,InBarBacc0000002,Bar Baccarat B,Bar Baccarat B,https://bo-prd-v2.meganodes.net/img/games/p6/baccarat.png,True,False
6,Evolution,Live,InBarBacc0000001,Bar Baccarat A,Bar Baccarat A,https://bo-prd-v2.meganodes.net/img/games/p6/baccarat.png,True,False
6,Evolution,Live,PeryaSpeedBac008,Dynasty Speed Baccarat 8,Dynasty Speed Baccarat 8,https://bo-prd-v2.meganodes.net/img/games/p6/baccarat.png,True,False
6,Evolution,Live,PeryaSpeedBac007,Dynasty Speed Baccarat 7,Dynasty Speed Baccarat 7,https://bo-prd-v2.meganodes.net/img/games/p6/baccarat.png,True,False
6,Evolution,Live,PeryaSpeedBac006,Dynasty Speed Baccarat 6,Dynasty Speed Baccarat 6,https://bo-prd-v2.meganodes.net/img/games/p6/baccarat.png,True,False
6,Evolution,Live,PeryaSpeedBac005,Dynasty Speed Baccarat 5,Dynasty Speed Baccarat 5,https://bo-prd-v2.meganodes.net/img/games/p6/baccarat.png,True,False
6,Evolution,Live,PeryaSpeedBac004,Dynasty Speed Baccarat 4,Dynasty Speed Baccarat 4,https://bo-prd-v2.meganodes.net/img/games/p6/baccarat.png,True,False
6,Evolution,Live,PeryaSpeedBac003,Dynasty Speed Baccarat 3,Dynasty Speed Baccarat 3,https://bo-prd-v2.meganodes.net/img/games/p6/baccarat.png,True,False
6,Evolution,Live,PeryaSpeedBac002,Dynasty Speed Baccarat 2,Dynasty Speed Baccarat 2,https://bo-prd-v2.meganodes.net/img/games/p6/baccarat.png,True,False
6,Evolution,Live,PeryaSpeedBac001,Dynasty Speed Baccarat 1,Dynasty Speed Baccarat 1,https://bo-prd-v2.meganodes.net/img/games/p6/baccarat.png,True,False
6,Evolution,Live,srswfjnpuz4ucmwm,Korean Speed Baccarat H,Korean Speed Baccarat H,https://bo-prd-v2.meganodes.net/img/games/p6/baccarat.png,True,False
6,Evolution,Live,srsrrygouz4svxla,Korean Speed Baccarat G,Korean Speed Baccarat G,https://bo-prd-v2.meganodes.net/img/games/p6/baccarat.png,True,False
6,Evolution,Live,GoldVaultRo00001,Gold Volt Roulette,Gold Volt Roulette,https://bo-prd-v2.meganodes.net/img/games/p6/roulette.png,True,False
6,Evolution,Live,always9baccarat1,Always 9 Baccarat,Always 9 Baccarat,https://bo-prd-v2.meganodes.net/img/games/p6/baccarat.png,True,False
6,Evolution,Live,KoPTBaccarat0001,Korean Prosperity Tree Baccarat,Korean Prosperity Tree Baccarat,https://bo-prd-v2.meganodes.net/img/games/p6/baccarat.png,True,False
6,Evolution,Live,Always8baccarat0,Always 8 Baccarat,Always 8 Baccarat,https://bo-prd-v2.meganodes.net/img/games/p6/baccarat.png,True,False
6,Evolution,Live,774SuperSpeedBac,Super Speed Baccarat,Super Speed Baccarat,https://bo-prd-v2.meganodes.net/img/games/p6/baccarat.png,True,False
6,Evolution,Live,Empgwbaccarat001,Emperor Golden Wealth Baccarat,Emperor Golden Wealth Baccarat,https://bo-prd-v2.meganodes.net/img/games/p6/baccarat.png,True,True
6,Evolution,Live,XXXtremeLB000001,XXXtreme Lightning Baccarat,XXXtreme Lightning Baccarat,https://bo-prd-v2.meganodes.net/img/games/p6/baccarat.png,True,False
6,Evolution,Live,VPTable000000001,Video Poker,Video Poker,https://bo-prd-v2.meganodes.net/img/games/p6/poker.png,True,True
6,Evolution,Live,qhhjdnovai4a3a6k,Hindi Speed Baccarat A,Hindi Speed Baccarat A,https://bo-prd-v2.meganodes.net/img/games/p6/baccarat.png,True,True
6,Evolution,Live,q7jgx3w4fk7nmrz2,Koorean Speed Baccarat,Koorean Speed Baccarat,https://bo-prd-v2.meganodes.net/img/games/p6/baccarat.png,True,True
6,Evolution,Live,HSpeedBac0000002,Hindi Speed Baccarat B,Hindi Speed Baccarat B,https://bo-prd-v2.meganodes.net/img/games/p6/baccarat.png,True,True
6,Evolution,Live,rfbo6mhpdgyqbpay,Emperor Bac Bo,Emperor Bac Bo,https://bo-prd-v2.meganodes.net/img/games/p6/baccarat.png,True,True
6,Evolution,Live,PTBaccarat000001,Prosperity Tree Baccarat,Prosperity Tree Baccarat,https://bo-prd-v2.meganodes.net/img/games/p6/baccarat.png,True,False
6,Evolution,Live,PowerBall0000001,EVO PowerBall,EVO PowerBall,https://bo-prd-v2.meganodes.net/img/games/p6/game_shows.png,True,True
6,Evolution,Live,rep5m2cdnyjmazzo,Speed Baccarat 12,Speed Baccarat 12,https://bo-prd-v2.meganodes.net/img/games/p6/baccarat.png,True,True
6,Evolution,Live,rep5kwmdnyjmasxi,Speed Baccarat 11,Speed Baccarat 11,https://bo-prd-v2.meganodes.net/img/games/p6/baccarat.png,True,True
6,Evolution,Live,rep5iuhinyjmalz4,Speed Baccarat 10,Speed Baccarat 10,https://bo-prd-v2.meganodes.net/img/games/p6/baccarat.png,True,True
6,Evolution,Live,rep5gu47nyjmafgt,Speed Baccarat 9,Speed Baccarat 9,https://bo-prd-v2.meganodes.net/img/games/p6/baccarat.png,True,True
6,Evolution,Live,rep5eiecnyjl75lq,Speed Baccarat 8,Speed Baccarat 8,https://bo-prd-v2.meganodes.net/img/games/p6/baccarat.png,True,True
6,Evolution,Live,rep5ca4ynyjl7wdw,Speed Baccarat 7,Speed Baccarat 7,https://bo-prd-v2.meganodes.net/img/games/p6/baccarat.png,True,True
6,Evolution,Live,rep5aor7nyjl7qli,Speed Baccarat 6,Speed Baccarat 6,https://bo-prd-v2.meganodes.net/img/games/p6/baccarat.png,True,True
6,Evolution,Live,rep45wbxnyjl7hr2,Speed Baccarat 5,Speed Baccarat 5,https://bo-prd-v2.meganodes.net/img/games/p6/baccarat.png,True,True
6,Evolution,Live,rdjda6zq7jdyo6cs,Speed Baccarat 4,Speed Baccarat 4,https://bo-prd-v2.meganodes.net/img/games/p6/baccarat.png,True,True
6,Evolution,Live,baccarat,Evolution,Evolution,https://bo-prd-v2.meganodes.net/img/games/p6/baccarat.png,True,False
6,Evolution,Live,FunkyTime0000001,Funky Time,Funky Time,https://bo-prd-v2.meganodes.net/img/games/p6/game_shows.png,True,True
6,Evolution,Live,pdk5xfrkjkgepmlq,Blackjack VIP 9,Blackjack VIP 9,https://bo-prd-v2.meganodes.net/img/games/p6/blackjack.png,True,True
6,Evolution,Live,xphpcthv8e6ivc16,Blackjack B,Blackjack B,https://bo-prd-v2.meganodes.net/img/games/p6/blackjack.png,True,True
6,Evolution,Live,LightningDice001,Lightning Dice,Lightning Dice,https://bo-prd-v2.meganodes.net/img/games/p6/game_shows.png,True,True
6,Evolution,Live,p2f25gsom2tmwmpn,Speed VIP Blackjack J,Speed VIP Blackjack J,https://bo-prd-v2.meganodes.net/img/games/p6/blackjack.png,True,True
6,Evolution,Live,BonsaiBacc000001,Bonsai Speed Baccarat A,Bonsai Speed Baccarat A,https://bo-prd-v2.meganodes.net/img/games/p6/baccarat.png,True,True
6,Evolution,Live,p2f2zs26tc2mu7r5,Speed VIP Blackjack I,Speed VIP Blackjack I,https://bo-prd-v2.meganodes.net/img/games/p6/blackjack.png,True,True
6,Evolution,Live,pdk5yzyfjkgepoml,Blackjack VIP 11,Blackjack VIP 11,https://bo-prd-v2.meganodes.net/img/games/p6/blackjack.png,True,True
6,Evolution,Live,i5j1cyqhrypkih23,Speed Blackjack J,Speed Blackjack J,https://bo-prd-v2.meganodes.net/img/games/p6/blackjack.png,True,True
6,Evolution,Live,BacBo00000000001,Bac Bo,Bac Bo,https://bo-prd-v2.meganodes.net/img/games/p6/baccarat.png,True,True
6,Evolution,Live,ylq4gmw8yl22u5dj,Speed Blackjack E,Speed Blackjack E,https://bo-prd-v2.meganodes.net/img/games/p6/blackjack.png,True,True
6,Evolution,Live,oqic5sqbt25322zm,Blackjack VIP Beta,Blackjack VIP Beta,https://bo-prd-v2.meganodes.net/img/games/p6/blackjack.png,True,True
6,Evolution,Live,puu4yfymic3reudn,Emperor Speed Baccarat A,Emperor Speed Baccarat A,https://bo-prd-v2.meganodes.net/img/games/p6/baccarat.png,True,False
6,Evolution,Live,o735hfcqauecwjxp,Blackjack VIP 8,Blackjack VIP 8,https://bo-prd-v2.meganodes.net/img/games/p6/blackjack.png,True,True
6,Evolution,Live,gazgtkid9h1b0dn9,Blackjack Silver E,Blackjack Silver E,https://bo-prd-v2.meganodes.net/img/games/p6/blackjack.png,True,True
6,Evolution,Live,SpeedAutoRo00001,Speed Auto Roulette,Speed Auto Roulette,https://bo-prd-v2.meganodes.net/img/games/p6/roulette.png,True,True
6,Evolution,Live,GonzoTM000000001,Gonzo's Treasure Map,Gonzo's Treasure Map,https://bo-prd-v2.meganodes.net/img/games/p6/game_shows.png,True,True
6,Evolution,Live,0mvn914lkmo9vaq8,Blackjack VIP A,Blackjack VIP A,https://bo-prd-v2.meganodes.net/img/games/p6/blackjack.png,True,True
6,Evolution,Live,SpeedBlackjack02,Speed VIP Blackjack B,Speed VIP Blackjack B,https://bo-prd-v2.meganodes.net/img/games/p6/blackjack.png,True,True
6,Evolution,Live,SalPrivBJ0000009,Salon Privé Blackjack I,Salon Privé Blackjack I,https://bo-prd-v2.meganodes.net/img/games/p6/blackjack.png,True,True
6,Evolution,Live,m6mfsirtb7eafn5c,Blackjack VIP K,Blackjack VIP K,https://bo-prd-v2.meganodes.net/img/games/p6/blackjack.png,True,True
6,Evolution,Live,lnofn2yl756qaezm,Blackjack VIP I,Blackjack VIP I,https://bo-prd-v2.meganodes.net/img/games/p6/blackjack.png,True,True
6,Evolution,Live,mrfykemt5slanyi5,Infinite Blackjack,Infinite Blackjack,https://bo-prd-v2.meganodes.net/img/games/p6/blackjack.png,True,True
6,Evolution,Live,o735ggd5iwsswcz7,Blackjack VIP 7,Blackjack VIP 7,https://bo-prd-v2.meganodes.net/img/games/p6/blackjack.png,True,True
6,Evolution,Live,SalPrivBJ0000006,Salon Privé Blackjack F,Salon Privé Blackjack F,https://bo-prd-v2.meganodes.net/img/games/p6/blackjack.png,True,True
6,Evolution,Live,o735fhvsaeaswamh,Blackjack VIP 6,Blackjack VIP 6,https://bo-prd-v2.meganodes.net/img/games/p6/blackjack.png,True,True
6,Evolution,Live,qckwjf2o52r9ikeb,Blackjack Silver D,Blackjack Silver D,https://bo-prd-v2.meganodes.net/img/games/p6/blackjack.png,True,True
6,Evolution,Live,MOWDream00000001,Dream Catcher,Dream Catcher,https://bo-prd-v2.meganodes.net/img/games/p6/game_shows.png,True,True
6,Evolution,Live,ps3t7qv2teskeg4w,Blackjack VIP 19,Blackjack VIP 19,https://bo-prd-v2.meganodes.net/img/games/p6/blackjack.png,True,True
6,Evolution,Live,ps3t7j4ykfe2fhdw,Blackjack VIP 17,Blackjack VIP 17,https://bo-prd-v2.meganodes.net/img/games/p6/blackjack.png,True,True
6,Evolution,Live,EmperorSB0000002,Emperor Sic Bo A,Emperor Sic Bo A,https://bo-prd-v2.meganodes.net/img/games/p6/sicbo.png,True,True
6,Evolution,Live,lightningsb00001,Lightning Sic Bo,Lightning Sic Bo,https://bo-prd-v2.meganodes.net/img/games/p6/sicbo.png,True,False
6,Evolution,Live,InstantSSB000001,Speed Super Sic Bo,Speed Super Sic Bo,https://bo-prd-v2.meganodes.net/img/games/p6/sicbo.png,True,True
6,Evolution,Live,LotusSicBo000001,Lotus Sic Bo,Lotus Sic Bo,https://bo-prd-v2.meganodes.net/img/games/p6/sicbo.png,True,True
6,Evolution,Live,nxpj4wumgclak2lx,Speed Baccarat H,Speed Baccarat H,https://bo-prd-v2.meganodes.net/img/games/p6/baccarat.png,True,True
6,Evolution,Live,k4r2ejwx4eqqb6tv,Speed Blackjack K,Speed Blackjack K,https://bo-prd-v2.meganodes.net/img/games/p6/blackjack.png,True,True
6,Evolution,Live,ovu5fbxm4ccmypmb,Speed Baccarat O,Speed Baccarat O,https://bo-prd-v2.meganodes.net/img/games/p6/baccarat.png,True,True
6,Evolution,Live,SalPrivBac000001,Salon Privé Baccarat A,Salon Privé Baccarat A,https://bo-prd-v2.meganodes.net/img/games/p6/baccarat.png,True,True
6,Evolution,Live,SuperSicBo000001,Super Sic Bo,Super Sic Bo,https://bo-prd-v2.meganodes.net/img/games/p6/sicbo.png,True,False
6,Evolution,Live,TopCard000000001,Football Studio,Football Studio,https://bo-prd-v2.meganodes.net/img/games/p6/dragontiger.png,True,True
6,Evolution,Live,ps3uhj7gteskex37,Speed VIP Blackjack F,Speed VIP Blackjack F,https://bo-prd-v2.meganodes.net/img/games/p6/blackjack.png,True,True
6,Evolution,Live,wzg6kdkad1oe7m5k,VIP Roulette,VIP Roulette,https://bo-prd-v2.meganodes.net/img/games/p6/roulette.png,True,True
6,Evolution,Live,h463tlq1rhl1lfr2,Blackjack Platinum VIP,Blackjack Platinum VIP,https://bo-prd-v2.meganodes.net/img/games/p6/blackjack.png,True,True
6,Evolution,Live,ejx1a04w4ben0mou,Blackjack Fortune VIP,Blackjack Fortune VIP,https://bo-prd-v2.meganodes.net/img/games/p6/blackjack.png,True,True
6,Evolution,Live,ImperialQuest001,Imperial Quest,Imperial Quest,https://bo-prd-v2.meganodes.net/img/games/p6/game_shows.png,True,True
6,Evolution,Live,SpeedBlackjack04,Speed VIP Blackjack D,Speed VIP Blackjack D,https://bo-prd-v2.meganodes.net/img/games/p6/blackjack.png,True,True
6,Evolution,Live,TRPTable00000001,Triple Card Poker,Triple Card Poker,https://bo-prd-v2.meganodes.net/img/games/p6/poker.png,True,True
6,Evolution,Live,SalPrivBJ0000005,Salon Privé Blackjack E,Salon Privé Blackjack E,https://bo-prd-v2.meganodes.net/img/games/p6/blackjack.png,True,True
6,Evolution,Live,pgpalz6645wjf7ef,Korean Dealer Power Blackjack,Korean Dealer Power Blackjack,https://bo-prd-v2.meganodes.net/img/games/p6/blackjack.png,True,True
6,Evolution,Live,qgqrrnuqvltnvejx,Speed Baccarat V,Speed Baccarat V,https://bo-prd-v2.meganodes.net/img/games/p6/baccarat.png,True,False
6,Evolution,Live,p36n5jvdx7bugh2g,Salon Privé Blackjack G,Salon Privé Blackjack G,https://bo-prd-v2.meganodes.net/img/games/p6/blackjack.png,True,True
6,Evolution,Live,ovu5fzje4ccmyqnr,Speed Baccarat P,Speed Baccarat P,https://bo-prd-v2.meganodes.net/img/games/p6/baccarat.png,True,True
6,Evolution,Live,gwbaccarat000001,Golden Wealth Baccarat,Golden Wealth Baccarat,https://bo-prd-v2.meganodes.net/img/games/p6/baccarat.png,True,False
6,Evolution,Live,k2oswnib7jjaaznw,Baccarat Control Squeeze,Baccarat Control Squeeze,https://bo-prd-v2.meganodes.net/img/games/p6/baccarat.png,True,True
6,Evolution,Live,qsf65xtoyvbqoaop,Speed Baccarat 1,Speed Baccarat 1,https://bo-prd-v2.meganodes.net/img/games/p6/baccarat.png,True,False
6,Evolution,Live,pctte34dt6bqbtps,Salon Privé Baccarat E,Salon Privé Baccarat E,https://bo-prd-v2.meganodes.net/img/games/p6/baccarat.png,True,True
6,Evolution,Live,onokyd4wn7uekbjx,Korean Speed Baccarat B,Korean Speed Baccarat B,https://bo-prd-v2.meganodes.net/img/games/p6/baccarat.png,True,False
6,Evolution,Live,qsf7bpfvyvbqolwp,Speed Baccarat 3,Speed Baccarat 3,https://bo-prd-v2.meganodes.net/img/games/p6/baccarat.png,True,False
